poliza,Exposicion,NsinMatRC,CsinMatRC,condCarne,condScore,polAntiguedad,polTipoPago,geoComunidad,vehPotencia,vehValor,vehCombustible,vehUso,vehClase,vehPuertas,vehLong,samples
446326,0.136986301369863,0,0,37,3,1,Anual-Efectivo,Comunidad de Madrid,80,19927,Diesel,Particular,OTRO,4,3959,Modelling
446326,0.863013698630137,0,0,37,3,1,Anual-Efectivo,Comunidad de Madrid,80,19927,Diesel,Particular,OTRO,4,3959,Modelling
446330,0.13972602739726,0,0,47,99,1,Anual-Efectivo,Comunidad de Madrid,114,26499,Diesel,Particular,OTRO,5,4340,Modelling
446330,1,0,0,48,99,2,Anual-Efectivo,Comunidad de Madrid,114,26499,Diesel,Particular,OTRO,5,4340,Modelling
446333,0.13972602739726,0,0,19,99,2,Anual-Domiciliado,Comunidad de Madrid,75,17695.01,Diesel,Particular,BERLINA,5,4050,Modelling
446334,0.13972602739726,0,0,4,6,2,Anual-Efectivo,Comunidad de Madrid,120,26306.01,Diesel,Particular,OTRO,5,4365,Modelling
446334,0.86027397260274,0,0,5,6,2,Anual-Efectivo,Comunidad de Madrid,120,26306.01,Diesel,Particular,OTRO,5,4365,Modelling
446356,0.638356164383562,0,0,7,3,2,Semestral-Domiciliado,Comunidad de Madrid,120,21531,Diesel,Particular,BERLINA,5,4360,Validation
446356,1,0,0,8,3,3,Semestral-Domiciliado,Comunidad de Madrid,120,21531,Diesel,Particular,BERLINA,5,4360,Modelling
446367,0.147945205479452,0,0,30,2,2,Semestral-Domiciliado,Comunidad de Madrid,110,21880,Diesel,Particular,OTRO,5,4135,Validation
446367,0.495890410958904,0,0,30,2,2,Semestral-Domiciliado,Comunidad de Madrid,110,21880,Diesel,Particular,OTRO,5,4135,Validation
446367,0.504109589041096,0,0,31,2,2,Semestral-Domiciliado,Comunidad de Madrid,110,21880,Diesel,Particular,OTRO,5,4135,Modelling
446383,0.635616438356164,0,0,37,3,1,Semestral-Domiciliado,Comunidad de Madrid,130,20153,Gasolina,Particular,BERLINA,5,4359,Modelling
446383,0.364383561643836,0,0,37,3,1,Semestral-Domiciliado,Comunidad de Madrid,130,20153,Gasolina,Particular,BERLINA,5,4359,Modelling
446385,0.147945205479452,0,0,16,2,4,Semestral-Domiciliado,Comunidad de Madrid,124,25094,Diesel,Particular,OTRO,5,4570,Modelling
446385,0.852054794520548,0,0,17,2,4,Semestral-Domiciliado,Comunidad de Madrid,124,25094,Diesel,Particular,OTRO,5,4570,Validation
446388,0.147945205479452,0,0,31,2,2,Semestral-Domiciliado,Comunidad de Madrid,80,19140,Diesel,Comercial,OTRO,5,3971,Modelling
446388,1,0,0,32,2,2,Semestral-Domiciliado,Comunidad de Madrid,80,19140,Diesel,Comercial,OTRO,5,3971,Modelling
446397,0.13972602739726,0,0,39,99,3,Anual-Efectivo,Cataluña,115,20146,Gasolina,Particular,OTRO,5,4135,Modelling
446408,0.142465753424658,0,0,12,2,1,Anual-Efectivo,Comunidad de Madrid,116,31226.34,Diesel,Particular,OTRO,5,4191,Modelling
446408,0.857534246575342,0,0,13,2,1,Anual-Efectivo,Comunidad de Madrid,116,31226.34,Diesel,Particular,OTRO,5,4191,Modelling
446410,0.156164383561644,1,420.91,20,3,2,Anual-Efectivo,Comunidad de Madrid,68,15687,Diesel,Particular,OTRO,5,4083,Modelling
446410,0.052054794520548,0,0,20,3,2,Anual-Efectivo,Comunidad de Madrid,68,15687,Diesel,Particular,OTRO,5,4083,Modelling
446411,0.189041095890411,0,0,24,99,2,Anual-Domiciliado,Comunidad de Madrid,110,24759,Diesel,Particular,OTRO,5,4449,Modelling
446416,0.13972602739726,0,0,24,99,3,Anual-Efectivo,Comunidad de Madrid,140,21776.57,Gasolina,Particular,OTRO,5,4278,Modelling
446416,0.495890410958904,0,0,25,99,3,Anual-Efectivo,Comunidad de Madrid,140,21776.57,Gasolina,Particular,OTRO,5,4278,Modelling
446416,0.504109589041096,0,0,25,99,4,Anual-Efectivo,Comunidad de Madrid,140,21776.57,Gasolina,Particular,OTRO,5,4278,Modelling
446417,0.13972602739726,0,0,28,1,1,Semestral-Domiciliado,Cataluña,90,19718,Diesel,Particular,BERLINA,5,4300,Modelling
446417,0.495890410958904,0,0,28,1,1,Semestral-Domiciliado,Cataluña,90,19718,Diesel,Particular,BERLINA,5,4300,Modelling
446417,0.504109589041096,0,0,29,1,2,Semestral-Domiciliado,Cataluña,90,19718,Diesel,Particular,BERLINA,5,4300,Validation
446418,0.13972602739726,0,0,11,99,2,Semestral-Efectivo,Comunidad de Madrid,120,22486,Diesel,Particular,OTRO,5,4259,Modelling
446424,0.13972602739726,0,0,17,99,4,Anual-Efectivo,Comunidad de Madrid,100,17395,Gasolina,Particular,BERLINA,5,4021,Modelling
446425,0.13972602739726,0,0,33,1,1,Anual-Domiciliado,Cataluña,100,22766.99,Diesel,Comercial,OTRO,5,4380,Validation
446425,1,0,0,34,1,2,Anual-Domiciliado,Cataluña,100,22766.99,Diesel,Comercial,OTRO,5,4380,Validation
446426,0.134246575342466,0,0,43,1,4,Anual-Domiciliado,Comunidad de Madrid,115,19224,Diesel,Particular,BERLINA,5,4260,Modelling
446426,1,0,0,44,1,4,Anual-Domiciliado,Comunidad de Madrid,115,19224,Diesel,Particular,BERLINA,5,4260,Modelling
446435,0.142465753424658,0,0,43,2,1,Anual-Domiciliado,Comunidad de Madrid,175,32109,Diesel,Particular,OTRO,5,4520,Modelling
446435,1,0,0,44,2,2,Anual-Domiciliado,Comunidad de Madrid,175,32109,Diesel,Particular,OTRO,5,4520,Modelling
446436,0.142465753424658,0,0,43,2,1,Anual-Domiciliado,Comunidad de Madrid,92,17760,Diesel,Particular,OTRO,5,4078,Modelling
446436,1,0,0,44,2,2,Anual-Domiciliado,Comunidad de Madrid,92,17760,Diesel,Particular,OTRO,5,4078,Modelling
446454,0.142465753424658,0,0,51,1,1,Anual-Efectivo,Comunidad de Madrid,95,15858,Gasolina,Particular,BERLINA,4,4532,Modelling
446454,0.857534246575342,0,0,52,1,1,Anual-Efectivo,Comunidad de Madrid,95,15858,Gasolina,Particular,BERLINA,4,4532,Modelling
446456,0.142465753424658,0,0,10,99,1,Anual-Domiciliado,Cataluña,84,14451.22,Gasolina,Particular,BERLINA,5,4045,Modelling
446456,1,0,0,11,99,2,Anual-Domiciliado,Cataluña,84,14451.22,Gasolina,Particular,BERLINA,5,4045,Modelling
446463,0.142465753424658,0,0,37,3,1,Anual-Efectivo,Comunidad de Madrid,100,15493,Gasolina,Particular,BERLINA,5,4300,Modelling
446463,1,0,0,38,3,2,Anual-Efectivo,Comunidad de Madrid,100,15493,Gasolina,Particular,BERLINA,5,4300,Modelling
446474,0.638356164383562,0,0,44,3,1,Semestral-Domiciliado,Comunidad de Madrid,84,13947.22,Gasolina,Particular,BERLINA,5,4045,Modelling
446475,0.145205479452055,0,0,16,6,1,Anual-Domiciliado,Cataluña,317,40475,Gasolina,Particular,COUPE,2,4784,Modelling
446482,0.142465753424658,0,0,32,99,2,Anual-Domiciliado,Comunidad de Madrid,82,16401,Gasolina,Particular,BERLINA,5,3965,Modelling
446504,0.142465753424658,0,0,10,99,4,Semestral-Domiciliado,Comunidad de Madrid,85,14244,Gasolina,Particular,BERLINA,5,3995,Modelling
446508,0.142465753424658,0,0,11,3,1,Semestral-Domiciliado,Comunidad de Madrid,110,21842,Diesel,Particular,BERLINA,5,4370,Modelling
446508,0.857534246575342,1,1195.41,11,3,1,Semestral-Domiciliado,Comunidad de Madrid,110,21842,Diesel,Particular,BERLINA,5,4370,Modelling
446510,0.142465753424658,0,0,42,2,1,Anual-Efectivo,Comunidad de Madrid,130,27956.01,Gasolina,Particular,OTRO,5,4449,Modelling
446515,0.145205479452055,0,0,34,2,1,Anual-Domiciliado,Comunidad de Madrid,150,33069,Gasolina,Particular,OTRO,5,4595,Modelling
446515,1,0,0,35,2,2,Anual-Domiciliado,Comunidad de Madrid,150,33069,Gasolina,Particular,OTRO,5,4595,Modelling
446516,0.145205479452055,0,0,30,2,1,Anual-Domiciliado,Cataluña,82,16921,Gasolina,Particular,OTRO,5,4159,Modelling
446516,1,0,0,31,2,2,Anual-Domiciliado,Cataluña,82,16921,Gasolina,Particular,OTRO,5,4159,Modelling
446517,0.312328767123288,0,0,38,1,4,Anual-Domiciliado,Comunidad de Madrid,105,24167,Diesel,Particular,OTRO,5,4397,Modelling
446517,0.687671232876712,0,0,38,1,4,Anual-Domiciliado,Comunidad de Madrid,105,24167,Diesel,Particular,OTRO,5,4397,Validation
446522,0.452054794520548,1,475.72,25,2,3,Anual-Domiciliado,Andalucía,75,16426,Diesel,Particular,BERLINA,5,4021,Modelling
446522,0.547945205479452,0,0,25,2,3,Anual-Domiciliado,Andalucía,75,16426,Diesel,Particular,BERLINA,5,4021,Modelling
446524,0.145205479452055,0,0,10,99,1,Semestral-Efectivo,Comunidad de Madrid,110,22305.01,Gasolina,Particular,BERLINA,5,4253,Modelling
446534,0.145205479452055,0,0,16,2,1,Anual-Efectivo,Cataluña,82,17006,Gasolina,Particular,BERLINA,5,4157,Modelling
446534,0.854794520547945,0,0,16,2,1,Anual-Efectivo,Cataluña,82,17006,Gasolina,Particular,BERLINA,5,4157,Modelling
446546,0.202739726027397,0,0,15,1,2,Anual-Domiciliado,Comunidad de Madrid,110,27269.01,Diesel,Particular,OTRO,5,4449,Modelling
446546,1,0,0,16,1,2,Anual-Domiciliado,Comunidad de Madrid,110,27269.01,Diesel,Particular,OTRO,5,4449,Validation
446551,0.145205479452055,0,0,29,2,1,Anual-Domiciliado,Andalucía,110,22482,Diesel,Particular,BERLINA,5,4370,Validation
446551,0.854794520547945,0,0,29,2,1,Anual-Domiciliado,Andalucía,110,22482,Diesel,Particular,BERLINA,5,4370,Modelling
446564,0.145205479452055,0,0,21,3,1,Anual-Domiciliado,Comunidad de Madrid,84,13482.22,Gasolina,Particular,BERLINA,5,4045,Modelling
446564,0.854794520547945,0,0,22,3,1,Anual-Domiciliado,Comunidad de Madrid,84,13482.22,Gasolina,Particular,BERLINA,5,4045,Modelling
446570,0.145205479452055,0,0,41,3,1,Anual-Domiciliado,Comunidad de Madrid,100,22252.01,Diesel,Particular,OTRO,4,4380,Validation
446570,1,0,0,42,3,2,Anual-Domiciliado,Comunidad de Madrid,100,22252.01,Diesel,Particular,OTRO,4,4380,Modelling
446576,0.145205479452055,0,0,28,2,1,Anual-Efectivo,Comunidad de Madrid,122,26064.35,Gasolina,Particular,BERLINA,5,4292,Modelling
446576,1,0,0,29,2,2,Anual-Efectivo,Comunidad de Madrid,122,26064.35,Gasolina,Particular,BERLINA,5,4292,Modelling
446584,0.145205479452055,0,0,4,3,1,Anual-Domiciliado,Comunidad Valenciana,125,22728,Gasolina,Particular,BERLINA,5,4360,Validation
446584,0.854794520547945,0,0,5,3,1,Anual-Domiciliado,Comunidad Valenciana,125,22728,Gasolina,Particular,BERLINA,5,4360,Modelling
446595,0.145205479452055,0,0,24,2,1,Anual-Efectivo,Comunidad de Madrid,70,9036,Gasolina,Particular,BERLINA,5,3929,Modelling
446595,1,0,0,25,2,2,Anual-Efectivo,Comunidad de Madrid,70,9036,Gasolina,Particular,BERLINA,5,3929,Modelling
446603,0.224657534246575,0,0,36,5,2,Anual-Domiciliado,Comunidad de Madrid,150,42320,Diesel,Particular,OTRO,5,4854,Modelling
446603,0.775342465753425,0,0,37,5,2,Anual-Domiciliado,Comunidad de Madrid,150,42320,Diesel,Particular,OTRO,5,4854,Modelling
446604,0.145205479452055,0,0,27,99,1,Semestral-Efectivo,Comunidad de Madrid,95,22491.63,Gasolina,Particular,BERLINA,5,3973,Modelling
446610,0.243835616438356,0,0,17,7,2,Anual-Efectivo,Comunidad de Madrid,115,19728.01,Gasolina,Particular,BERLINA,5,4387,Validation
446610,1,0,0,18,7,2,Anual-Efectivo,Comunidad de Madrid,115,19728.01,Gasolina,Particular,BERLINA,5,4387,Modelling
446613,0.145205479452055,0,0,14,99,1,Anual-Efectivo,Comunidad de Madrid,110,22782.98,Gasolina,Comercial,OTRO,5,4380,Modelling
446613,1,0,0,15,99,2,Anual-Efectivo,Comunidad de Madrid,110,22782.98,Gasolina,Comercial,OTRO,5,4380,Modelling
446616,0.145205479452055,0,0,26,2,1,Anual-Efectivo,Comunidad de Madrid,102,10953,Gasolina,Particular,OTRO,5,4157,Modelling
446616,0.854794520547945,0,0,27,2,1,Anual-Efectivo,Comunidad de Madrid,102,10953,Gasolina,Particular,OTRO,5,4157,Modelling
446618,0.145205479452055,0,0,39,2,1,Anual-Domiciliado,Comunidad de Madrid,115,26761.01,Diesel,Particular,OTRO,5,4440,Modelling
446618,0.495890410958904,0,0,40,2,1,Anual-Domiciliado,Comunidad de Madrid,115,26761.01,Diesel,Particular,OTRO,5,4440,Modelling
446618,0.504109589041096,0,0,40,2,2,Anual-Domiciliado,Comunidad de Madrid,115,26761.01,Diesel,Particular,OTRO,5,4440,Modelling
446625,0.145205479452055,0,0,16,99,1,Semestral-Domiciliado,Comunidad de Madrid,116,29326,Diesel,Particular,OTRO,5,4556,Modelling
446625,0.854794520547945,1,389.33,16,99,1,Semestral-Domiciliado,Comunidad de Madrid,116,29326,Diesel,Particular,OTRO,5,4556,Modelling
446627,0.145205479452055,0,0,7,99,3,Anual-Efectivo,Comunidad de Madrid,68,14544.99,Gasolina,Particular,BERLINA,5,3965,Modelling
446627,1,0,0,8,99,4,Anual-Efectivo,Comunidad de Madrid,68,14544.99,Gasolina,Particular,BERLINA,5,3965,Modelling
446630,1,0,0,32,2,2,Anual-Domiciliado,Comunidad de Madrid,100,19232,Diesel,Particular,OTRO,5,4159,Modelling
446631,0.246575342465753,0,0,22,6,2,Anual-Efectivo,Comunidad de Madrid,115,22203.01,Gasolina,Particular,OTRO,5,4366,Modelling
446631,1,0,0,23,6,2,Anual-Efectivo,Comunidad de Madrid,115,22203.01,Gasolina,Particular,OTRO,5,4366,Validation
446634,0.145205479452055,0,0,3,6,2,Semestral-Domiciliado,Comunidad de Madrid,102,29822.15,Diesel,Particular,BERLINA,4,4515,Modelling
446634,0.854794520547945,0,0,3,6,2,Semestral-Domiciliado,Comunidad de Madrid,102,29822.15,Diesel,Particular,BERLINA,4,4515,Modelling
446635,0.147945205479452,0,0,12,2,1,Anual-Efectivo,Comunidad de Madrid,240,54018,Diesel,Particular,OTRO,5,4754,Modelling
446635,1,0,0,13,2,2,Anual-Efectivo,Comunidad de Madrid,240,54018,Diesel,Particular,OTRO,5,4754,Modelling
446638,0.145205479452055,0,0,14,6,1,Semestral-Domiciliado,Andalucía,85,11494,Gasolina,Particular,BERLINA,5,4045,Modelling
446638,0.495890410958904,0,0,15,6,1,Semestral-Domiciliado,Andalucía,85,11494,Gasolina,Particular,BERLINA,5,4045,Modelling
446638,0.504109589041096,0,0,15,6,2,Semestral-Domiciliado,Andalucía,85,11494,Gasolina,Particular,BERLINA,5,4045,Validation
446641,0.145205479452055,0,0,38,99,2,Anual-Domiciliado,Cataluña,150,34137,Diesel,Particular,OTRO,5,4447,Modelling
446643,0.147945205479452,0,0,9,6,2,Anual-Efectivo,Comunidad de Madrid,190,48218,Diesel,Particular,COUPE,2,4625,Modelling
446644,0.189041095890411,0,0,32,2,4,Anual-Domiciliado,Comunidad de Madrid,85,11910,Gasolina,Particular,BERLINA,5,4045,Modelling
446644,0.810958904109589,0,0,32,2,4,Anual-Domiciliado,Comunidad de Madrid,85,11910,Gasolina,Particular,BERLINA,5,4045,Validation
446652,0.147945205479452,0,0,26,2,3,Anual-Efectivo,Comunidad de Madrid,116,27499.01,Diesel,Particular,BERLINA,5,4329,Modelling
446652,1,0,0,27,2,4,Anual-Efectivo,Comunidad de Madrid,116,27499.01,Diesel,Particular,BERLINA,5,4329,Modelling
446653,0.147945205479452,0,0,42,1,2,Anual-Efectivo,Comunidad de Madrid,190,63779,Diesel,Particular,OTRO,5,4828,Modelling
446653,1,0,0,43,1,2,Anual-Efectivo,Comunidad de Madrid,190,63779,Diesel,Particular,OTRO,5,4828,Modelling
446664,0.150684931506849,0,0,35,99,1,Anual-Domiciliado,Castilla-La Mancha,130,27903.01,Gasolina,Particular,OTRO,5,4449,Modelling
446676,0.147945205479452,0,0,16,1,1,Anual-Efectivo,Comunidad de Madrid,95,15376.01,Diesel,Particular,BERLINA,5,3653,Modelling
446676,1,0,0,17,1,2,Anual-Efectivo,Comunidad de Madrid,95,15376.01,Diesel,Particular,BERLINA,5,3653,Modelling
446692,0.194520547945205,0,0,29,99,3,Anual-Domiciliado,Comunidad de Madrid,136,25071,Otros,Particular,BERLINA,5,4275,Modelling
446700,0.147945205479452,0,0,1,5,1,Anual-Efectivo,Comunidad de Madrid,175,23903,Gasolina,Particular,BERLINA,3,3714,Modelling
446707,0.504109589041096,0,0,18,6,1,Semestral-Domiciliado,Comunidad de Madrid,116,24501,Diesel,Particular,FAMILIAR,6,4253,Validation
446707,0.13972602739726,0,0,19,6,1,Semestral-Domiciliado,Comunidad de Madrid,116,24501,Diesel,Particular,FAMILIAR,6,4253,Modelling
446707,0.504109589041096,0,0,19,6,2,Semestral-Domiciliado,Comunidad de Madrid,116,24501,Diesel,Particular,FAMILIAR,6,4253,Validation
446710,0.147945205479452,0,0,20,99,1,Semestral-Domiciliado,Castilla-La Mancha,115,31809,Diesel,Particular,OTRO,5,4597,Modelling
446711,0.147945205479452,0,0,14,2,1,Semestral-Domiciliado,Cataluña,163,33835,Diesel,Particular,BERLINA,4,4520,Modelling
446711,0.495890410958904,0,0,14,2,1,Semestral-Domiciliado,Cataluña,163,33835,Diesel,Particular,BERLINA,4,4520,Modelling
446711,0.504109589041096,0,0,15,2,2,Semestral-Domiciliado,Cataluña,163,33835,Diesel,Particular,BERLINA,4,4520,Modelling
446721,0.147945205479452,0,0,17,99,1,Semestral-Domiciliado,Comunidad de Madrid,130,26877,Gasolina,Particular,OTRO,5,4365,Modelling
446724,0.643835616438356,0,0,57,1,1,Semestral-Domiciliado,Comunidad de Madrid,136,31260.9,Diesel,Particular,BERLINA,5,4299,Modelling
446724,0.356164383561644,0,0,57,1,1,Semestral-Domiciliado,Comunidad de Madrid,136,31260.9,Diesel,Particular,BERLINA,5,4299,Modelling
446730,0.147945205479452,0,0,3,99,2,Anual-Efectivo,Comunidad de Madrid,68,13521.99,Gasolina,Particular,BERLINA,5,3941,Validation
446735,0.147945205479452,0,0,11,1,1,Anual-Domiciliado,Comunidad de Madrid,110,25667,Diesel,Particular,OTRO,5,4377,Modelling
446735,1,0,0,12,1,2,Anual-Domiciliado,Comunidad de Madrid,110,25667,Diesel,Particular,OTRO,5,4377,Modelling
446736,0.147945205479452,0,0,39,5,1,Anual-Efectivo,Comunidad de Madrid,90,17292,Gasolina,Particular,BERLINA,5,3970,Modelling
446736,0.852054794520548,0,0,40,5,1,Anual-Efectivo,Comunidad de Madrid,90,17292,Gasolina,Particular,BERLINA,5,3970,Modelling
446740,0.147945205479452,0,0,30,1,2,Anual-Efectivo,Comunidad de Madrid,100,19563,Diesel,Particular,OTRO,5,4159,Modelling
446740,0.852054794520548,0,0,31,1,2,Anual-Efectivo,Comunidad de Madrid,100,19563,Diesel,Particular,OTRO,5,4159,Modelling
446742,0.147945205479452,0,0,20,99,1,Anual-Efectivo,Comunidad de Madrid,83,15658,Gasolina,Particular,BERLINA,5,3996,Modelling
446742,1,0,0,21,99,1,Anual-Efectivo,Comunidad de Madrid,83,15658,Gasolina,Particular,BERLINA,5,3996,Modelling
446744,0.150684931506849,0,0,12,1,1,Semestral-Domiciliado,Castilla-La Mancha,110,19559,Gasolina,Particular,BERLINA,5,4157,Modelling
446744,0.849315068493151,0,0,13,1,1,Semestral-Domiciliado,Castilla-La Mancha,110,19559,Gasolina,Particular,BERLINA,5,4157,Validation
446747,0.186301369863014,0,0,2,99,2,Semestral-Domiciliado,Castilla-La Mancha,105,19965,Diesel,Particular,BERLINA,5,4199,Validation
446747,0.813698630136986,0,0,2,99,2,Semestral-Domiciliado,Castilla-La Mancha,105,19965,Diesel,Particular,BERLINA,5,4199,Modelling
446764,0.156164383561644,0,0,39,3,1,Anual-Efectivo,Comunidad de Madrid,90,16729,Gasolina,Particular,OTRO,5,4122,Modelling
446764,1,0,0,40,3,2,Anual-Efectivo,Comunidad de Madrid,90,16729,Gasolina,Particular,OTRO,5,4122,Modelling
446768,0.158904109589041,0,0,22,3,2,Semestral-Domiciliado,Balears,177,32547,Diesel,Particular,OTRO,5,4665,Modelling
446768,0.676712328767123,0,0,23,3,2,Semestral-Domiciliado,Balears,177,32547,Diesel,Particular,OTRO,5,4665,Modelling
446768,0.323287671232877,1,114.49,22,3,2,Semestral-Domiciliado,Balears,177,32547,Diesel,Particular,OTRO,5,4665,Modelling
446773,0.156164383561644,0,0,26,2,1,Anual-Domiciliado,Comunidad de Madrid,156,38684.13,Gasolina,Particular,OTRO,5,4417,Modelling
446773,1,0,0,27,2,2,Anual-Domiciliado,Comunidad de Madrid,156,38684.13,Gasolina,Particular,OTRO,5,4417,Modelling
446798,0.156164383561644,0,0,31,7,1,Anual-Efectivo,Comunidad de Madrid,90,17034,Diesel,Particular,BERLINA,5,4300,Modelling
446798,1,0,0,32,7,2,Anual-Efectivo,Comunidad de Madrid,90,17034,Diesel,Particular,BERLINA,5,4300,Validation
446800,0.263013698630137,0,0,39,2,2,Anual-Domiciliado,Comunidad de Madrid,102,17070,Gasolina,Particular,OTRO,5,4157,Modelling
446800,1,0,0,40,2,2,Anual-Domiciliado,Comunidad de Madrid,102,17070,Gasolina,Particular,OTRO,5,4157,Modelling
446801,0.156164383561644,0,0,18,2,1,Anual-Domiciliado,Cataluña,116,26417.01,Diesel,Particular,BERLINA,5,4329,Modelling
446832,0.232876712328767,0,0,22,5,1,Anual-Efectivo,Andalucía,190,49302.01,Diesel,Particular,OTRO,5,4671,Modelling
446832,0.767123287671233,0,0,22,5,1,Anual-Efectivo,Andalucía,190,49302.01,Diesel,Particular,OTRO,5,4671,Modelling
446834,0.156164383561644,0,0,32,2,1,Anual-Domiciliado,Comunidad de Madrid,75,16264,Diesel,Comercial,OTRO,5,4157,Modelling
446834,1,0,0,33,2,2,Anual-Domiciliado,Comunidad de Madrid,75,16264,Diesel,Comercial,OTRO,5,4157,Modelling
446839,0.161643835616438,0,0,28,1,2,Anual-Efectivo,Comunidad de Madrid,163,46574.39,Diesel,Particular,BERLINA,4,4851,Modelling
446839,1,0,0,29,1,2,Anual-Efectivo,Comunidad de Madrid,163,46574.39,Diesel,Particular,BERLINA,4,4851,Modelling
446843,0.156164383561644,0,0,14,1,2,Semestral-Domiciliado,Comunidad de Madrid,115,26132,Diesel,Particular,OTRO,5,4634,Modelling
446843,0.843835616438356,0,0,15,1,2,Semestral-Domiciliado,Comunidad de Madrid,115,26132,Diesel,Particular,OTRO,5,4634,Modelling
446844,1,0,0,30,1,1,Semestral-Domiciliado,Comunidad de Madrid,90,10005,Gasolina,Particular,BERLINA,5,4089,Modelling
446848,0.156164383561644,0,0,11,5,2,Anual-Efectivo,Comunidad de Madrid,120,25156,Diesel,Particular,OTRO,5,4428,Modelling
446848,1,0,0,12,5,2,Anual-Efectivo,Comunidad de Madrid,120,25156,Diesel,Particular,OTRO,5,4428,Modelling
446851,0.156164383561644,0,0,36,2,2,Anual-Efectivo,Andalucía,122,30314.35,Diesel,Comercial,OTRO,4,4408,Modelling
446876,0.16986301369863,0,0,14,1,1,Anual-Efectivo,Comunidad de Madrid,120,28454,Diesel,Particular,OTRO,5,4447,Modelling
446876,0.83013698630137,0,0,14,1,1,Anual-Efectivo,Comunidad de Madrid,120,28454,Diesel,Particular,OTRO,5,4447,Modelling
446895,0.158904109589041,0,0,15,6,3,Anual-Efectivo,Comunidad de Madrid,90,12249.97,Diesel,Particular,OTRO,5,4363,Modelling
446895,0.841095890410959,0,0,15,6,3,Anual-Efectivo,Comunidad de Madrid,90,12249.97,Diesel,Particular,OTRO,5,4363,Modelling
446902,0.654794520547945,0,0,11,1,2,Semestral-Domiciliado,Comunidad de Madrid,90,15049,Gasolina,Particular,BERLINA,5,4061,Modelling
446902,1,0,0,12,1,3,Semestral-Domiciliado,Comunidad de Madrid,90,15049,Gasolina,Particular,BERLINA,5,4061,Modelling
446906,0.158904109589041,0,0,18,2,1,Anual-Domiciliado,Cataluña,116,29199.65,Diesel,Particular,BERLINA,5,4329,Modelling
446929,0.158904109589041,0,0,17,1,1,Anual-Domiciliado,Comunidad de Madrid,82,15596,Gasolina,Particular,BERLINA,3,3969,Validation
446929,1,0,0,18,1,2,Anual-Domiciliado,Comunidad de Madrid,82,15596,Gasolina,Particular,BERLINA,3,3969,Modelling
